20260405 201400;4625.285000;4626.315000;4624.895000;4625.745000;0
20260405 201500;4625.775000;4628.495000;4625.095000;4627.995000;0
20260405 201600;4628.055000;4628.905000;4621.025000;4622.065000;0
20260405 201700;4622.075000;4622.555000;4619.015000;4619.585000;0
20260405 201800;4619.575000;4621.375000;4619.105000;4620.425000;0
20260405 201900;4620.405000;4620.405000;4613.585000;4614.405000;0
20260405 202000;4614.405000;4617.645000;4612.885000;4615.205000;0
20260405 202100;4615.235000;4617.805000;4614.575000;4617.015000;0
20260405 202200;4617.215000;4619.535000;4615.535000;4617.755000;0
20260405 202300;4617.735000;4621.125000;4617.685000;4620.655000;0
20260405 202400;4620.615000;4620.775000;4615.965000;4616.555000;0
20260405 202500;4616.545000;4617.635000;4614.265000;4614.455000;0
20260405 202600;4614.455000;4615.345000;4610.255000;4612.125000;0
20260405 202700;4612.095000;4615.055000;4600.385000;4603.805000;0
20260405 202800;4603.265000;4604.525000;4600.895000;4601.685000;0
20260405 202900;4601.695000;4604.775000;4600.655000;4603.055000;0
20260405 203000;4603.035000;4606.325000;4602.675000;4605.665000;0
20260405 203100;4605.655000;4606.635000;4604.515000;4605.505000;0
20260405 203200;4605.525000;4607.835000;4604.795000;4607.015000;0
20260405 203300;4607.025000;4610.405000;4607.025000;4607.915000;0
20260405 203400;4607.895000;4610.435000;4607.108000;4609.015000;0
20260405 203500;4609.075000;4610.345000;4605.435000;4608.165000;0
20260405 203600;4608.265000;4610.605000;4608.085000;4610.295000;0
20260405 203700;4610.275000;4611.945000;4608.225000;4608.245000;0
20260405 203800;4608.205000;4612.585000;4608.115000;4610.345000;0
20260405 203900;4610.325000;4610.695000;4608.765000;4610.105000;0
20260405 204000;4610.085000;4613.505000;4609.915000;4613.255000;0
20260405 204100;4613.255000;4619.915000;4612.525000;4619.375000;0
20260405 204200;4619.335000;4619.995000;4618.245000;4619.475000;0
20260405 204300;4619.515000;4621.165000;4617.925000;4620.225000;0
20260405 204400;4620.285000;4621.295000;4616.205000;4618.725000;0
20260405 204500;4618.705000;4619.375000;4616.455000;4618.995000;0
20260405 204600;4619.035000;4620.675000;4617.885000;4619.895000;0
20260405 204700;4619.945000;4621.205000;4617.915000;4618.335000;0
20260405 204800;4618.305000;4619.305000;4617.555000;4617.555000;0
20260405 204900;4617.635000;4617.765000;4616.555000;4617.305000;0
20260405 205000;4617.355000;4619.135000;4616.805000;4618.355000;0
20260405 205100;4618.335000;4618.885000;4617.565000;4617.635000;0
20260405 205200;4617.645000;4618.125000;4615.935000;4616.715000;0
20260405 205300;4616.685000;4616.705000;4615.545000;4615.635000;0
20260405 205400;4615.615000;4621.055000;4615.325000;4621.055000;0
20260405 205500;4620.955000;4622.745000;4620.165000;4622.435000;0
20260405 205600;4622.445000;4623.365000;4619.105000;4621.375000;0
20260405 205700;4621.355000;4625.645000;4620.075000;4625.645000;0
20260405 205800;4625.235000;4625.995000;4624.585000;4624.875000;0
20260405 205900;4624.865000;4624.895000;4620.558000;4622.105000;0
20260405 210000;4622.175000;4626.975000;4622.175000;4625.645000;0
20260405 210100;4625.745000;4631.115000;4625.545000;4631.115000;0
20260405 210200;4631.135000;4632.235000;4628.295000;4628.645000;0
20260405 210300;4628.555000;4630.735000;4628.295000;4630.345000;0
20260405 210400;4630.385000;4631.635000;4628.975000;4630.715000;0
20260405 210500;4630.745000;4632.318000;4627.015000;4632.318000;0
20260405 210600;4632.298000;4637.645000;4632.225000;4635.678000;0
20260405 210700;4635.655000;4639.358000;4634.205000;4639.125000;0
20260405 210800;4639.138000;4640.198000;4637.725000;4638.395000;0
20260405 210900;4638.358000;4638.358000;4635.785000;4637.238000;0
20260405 211000;4637.218000;4640.618000;4637.218000;4639.645000;0
20260405 211100;4639.678000;4639.898000;4637.498000;4639.075000;0
20260405 211200;4639.218000;4640.175000;4638.505000;4639.465000;0
20260405 211300;4639.478000;4642.335000;4638.865000;4640.318000;0
20260405 211400;4640.378000;4642.018000;4640.305000;4641.285000;0
20260405 211500;4641.325000;4642.725000;4639.535000;4640.295000;0
20260405 211600;4640.455000;4640.475000;4629.855000;4632.215000;0
20260405 211700;4632.185000;4632.265000;4628.775000;4629.935000;0
20260405 211800;4629.935000;4630.435000;4626.735000;4626.765000;0
20260405 211900;4626.735000;4627.295000;4624.425000;4624.505000;0
20260405 212000;4624.515000;4624.545000;4619.995000;4622.725000;0
20260405 212100;4622.445000;4633.395000;4621.705000;4631.805000;0
20260405 212200;4631.775000;4633.418000;4631.225000;4633.025000;0
20260405 212300;4632.845000;4634.585000;4632.425000;4633.955000;0
20260405 212400;4634.155000;4634.385000;4632.058000;4632.268000;0
20260405 212500;4632.348000;4635.298000;4632.328000;4634.298000;0
20260405 212600;4634.078000;4637.118000;4633.318000;4636.048000;0
20260405 212700;4636.078000;4637.448000;4635.338000;4637.318000;0
20260405 212800;4637.328000;4640.605000;4637.098000;4640.235000;0
20260405 212900;4640.265000;4640.698000;4639.215000;4640.515000;0
20260405 213000;4640.445000;4640.718000;4630.738000;4632.105000;0
20260405 213100;4632.075000;4632.848000;4628.985000;4629.475000;0
20260405 213200;4629.375000;4631.565000;4627.755000;4628.925000;0
20260405 213300;4628.955000;4629.625000;4626.465000;4627.155000;0
20260405 213400;4627.125000;4628.358000;4626.805000;4628.305000;0
20260405 213500;4628.265000;4631.755000;4625.725000;4631.385000;0
20260405 213600;4631.355000;4631.925000;4629.635000;4629.705000;0
20260405 213700;4629.705000;4630.235000;4627.735000;4627.855000;0
20260405 213800;4628.255000;4634.783000;4627.365000;4633.635000;0
20260405 213900;4633.635000;4635.348000;4633.635000;4634.768000;0
20260405 214000;4634.718000;4634.778000;4628.065000;4628.785000;0
20260405 214100;4628.735000;4628.985000;4622.765000;4624.455000;0
20260405 214200;4624.425000;4627.705000;4624.395000;4626.595000;0
20260405 214300;4626.615000;4628.875000;4626.485000;4628.505000;0
20260405 214400;4628.475000;4629.505000;4625.895000;4627.415000;0
20260405 214500;4627.435000;4628.225000;4627.375000;4627.715000;0
20260405 214600;4627.715000;4628.695000;4624.725000;4624.725000;0
20260405 214700;4624.745000;4625.555000;4624.225000;4624.545000;0
20260405 214800;4624.545000;4625.085000;4622.875000;4624.715000;0
20260405 214900;4624.715000;4625.275000;4622.605000;4622.975000;0
20260405 215000;4622.925000;4623.325000;4621.145000;4622.635000;0
20260405 215100;4622.515000;4623.995000;4621.165000;4623.195000;0
20260405 215200;4623.175000;4623.675000;4621.965000;4622.645000;0
20260405 215300;4622.635000;4625.445000;4621.475000;4623.865000;0
20260405 215400;4623.835000;4626.055000;4623.345000;4625.985000;0
20260405 215500;4625.245000;4625.755000;4622.125000;4623.885000;0
20260405 215600;4623.885000;4624.145000;4622.445000;4624.035000;0
20260405 215700;4623.935000;4625.775000;4623.255000;4625.595000;0
20260405 215800;4625.575000;4626.255000;4624.395000;4624.855000;0
20260405 215900;4624.755000;4627.198000;4624.428000;4625.495000;0
20260405 220000;4625.545000;4628.925000;4624.415000;4627.715000;0
20260405 220100;4627.745000;4630.615000;4626.185000;4630.615000;0
20260405 220200;4630.615000;4631.145000;4625.445000;4626.455000;0
20260405 220300;4626.455000;4627.855000;4623.505000;4627.225000;0
20260405 220400;4627.255000;4629.705000;4627.255000;4629.155000;0
20260405 220500;4629.275000;4630.505000;4628.395000;4628.975000;0
20260405 220600;4628.915000;4629.695000;4627.875000;4628.905000;0
20260405 220700;4628.965000;4629.795000;4627.605000;4629.465000;0
20260405 220800;4629.575000;4629.715000;4626.335000;4627.265000;0
20260405 220900;4627.315000;4633.455000;4627.315000;4631.825000;0
20260405 221000;4631.955000;4635.155000;4630.595000;4634.955000;0
20260405 221100;4635.005000;4639.875000;4634.895000;4639.675000;0
20260405 221200;4639.375000;4639.725000;4638.055000;4638.365000;0
20260405 221300;4638.385000;4639.005000;4637.095000;4638.855000;0
20260405 221400;4638.855000;4638.975000;4635.885000;4635.885000;0
20260405 221500;4636.215000;4638.255000;4636.195000;4638.025000;0
20260405 221600;4638.045000;4646.275000;4638.045000;4645.325000;0
20260405 221700;4645.345000;4656.355000;4645.265000;4652.015000;0
20260405 221800;4652.045000;4655.965000;4652.025000;4654.415000;0
20260405 221900;4654.538000;4665.125000;4653.978000;4662.865000;0
20260405 222000;4662.945000;4668.765000;4662.535000;4668.415000;0
20260405 222100;4668.445000;4671.415000;4666.885000;4670.725000;0
20260405 222200;4670.695000;4671.295000;4667.315000;4671.128000;0
20260405 222300;4671.138000;4671.435000;4666.738000;4668.908000;0
20260405 222400;4668.918000;4668.918000;4664.275000;4664.835000;0
20260405 222500;4664.795000;4667.325000;4662.675000;4663.485000;0
20260405 222600;4663.465000;4665.895000;4660.765000;4665.565000;0
20260405 222700;4665.565000;4666.135000;4661.765000;4662.685000;0
20260405 222800;4662.675000;4663.755000;4661.315000;4663.375000;0
20260405 222900;4663.345000;4663.585000;4659.005000;4660.785000;0
20260405 223000;4660.815000;4665.645000;4660.375000;4664.485000;0
20260405 223100;4664.485000;4666.178000;4659.795000;4661.295000;0
20260405 223200;4661.085000;4661.325000;4656.135000;4656.425000;0
20260405 223300;4656.395000;4658.795000;4653.825000;4656.155000;0
20260405 223400;4656.115000;4656.345000;4653.545000;4654.015000;0
20260405 223500;4653.995000;4654.215000;4644.025000;4644.095000;0
20260405 223600;4644.135000;4649.255000;4643.908000;4647.845000;0
20260405 223700;4647.815000;4650.355000;4646.185000;4649.305000;0
20260405 223800;4649.285000;4650.655000;4648.295000;4650.565000;0
20260405 223900;4650.605000;4652.115000;4649.695000;4650.925000;0
20260405 224000;4650.945000;4652.675000;4648.555000;4650.275000;0
20260405 224100;4650.398000;4651.655000;4649.535000;4651.325000;0
20260405 224200;4651.378000;4652.605000;4650.405000;4652.105000;0
20260405 224300;4652.075000;4654.375000;4651.825000;4652.105000;0
20260405 224400;4652.075000;4652.075000;4650.035000;4650.695000;0
20260405 224500;4650.798000;4652.895000;4650.798000;4652.538000;0
20260405 224600;4652.598000;4653.238000;4650.735000;4650.965000;0
20260405 224700;4651.225000;4651.725000;4650.375000;4650.678000;0
20260405 224800;4650.635000;4654.688000;4650.578000;4653.765000;0
20260405 224900;4653.745000;4654.215000;4651.265000;4651.918000;0
20260405 225000;4651.905000;4653.385000;4651.635000;4652.085000;0
20260405 225100;4652.118000;4655.845000;4652.065000;4654.165000;0
20260405 225200;4654.135000;4655.595000;4653.755000;4654.965000;0
20260405 225300;4655.018000;4655.265000;4647.195000;4652.225000;0
20260405 225400;4652.245000;4653.345000;4650.145000;4650.215000;0
20260405 225500;4650.185000;4651.715000;4649.955000;4651.025000;0
20260405 225600;4651.055000;4651.425000;4649.405000;4649.425000;0
20260405 225700;4649.395000;4650.405000;4648.005000;4649.955000;0
20260405 225800;4650.265000;4651.415000;4649.405000;4649.635000;0
20260405 225900;4649.615000;4649.615000;4646.985000;4647.685000;0
20260405 230000;4647.625000;4647.865000;4644.715000;4644.765000;0
20260405 230100;4644.078000;4645.865000;4642.805000;4643.845000;0
20260405 230200;4643.865000;4644.335000;4637.935000;4638.685000;0
20260405 230300;4638.615000;4640.165000;4630.435000;4633.565000;0
20260405 230400;4633.545000;4636.575000;4633.545000;4634.225000;0
20260405 230500;4634.255000;4635.145000;4629.585000;4630.105000;0
20260405 230600;4629.635000;4632.915000;4629.635000;4629.985000;0
20260405 230700;4629.775000;4631.445000;4628.985000;4631.095000;0
20260405 230800;4631.138000;4634.015000;4630.235000;4630.525000;0
20260405 230900;4630.495000;4632.585000;4629.385000;4630.695000;0
20260405 231000;4630.665000;4637.023000;4629.245000;4635.095000;0
20260405 231100;4635.155000;4635.965000;4633.165000;4633.425000;0
20260405 231200;4633.435000;4635.135000;4631.158000;4632.445000;0
20260405 231300;4632.405000;4632.545000;4630.155000;4630.435000;0
20260405 231400;4630.465000;4632.815000;4628.615000;4632.815000;0
20260405 231500;4633.035000;4635.775000;4632.095000;4634.995000;0
20260405 231600;4634.975000;4635.015000;4632.065000;4634.315000;0
20260405 231700;4634.345000;4636.045000;4634.285000;4635.635000;0
20260405 231800;4635.655000;4635.718000;4632.175000;4633.645000;0
20260405 231900;4633.625000;4634.005000;4626.555000;4626.595000;0
20260405 232000;4626.585000;4628.485000;4625.115000;4628.255000;0
20260405 232100;4628.235000;4629.965000;4626.755000;4628.675000;0
20260405 232200;4628.655000;4629.315000;4626.835000;4627.805000;0
20260405 232300;4627.825000;4630.005000;4627.805000;4628.665000;0
20260405 232400;4628.665000;4631.655000;4628.655000;4630.815000;0
20260405 232500;4630.805000;4632.938000;4630.805000;4632.545000;0
20260405 232600;4632.585000;4633.598000;4629.805000;4630.415000;0
20260405 232700;4630.535000;4631.988000;4630.385000;4631.205000;0
20260405 232800;4631.295000;4631.445000;4629.655000;4630.385000;0
20260405 232900;4630.425000;4630.515000;4629.545000;4629.995000;0
20260405 233000;4630.245000;4630.785000;4628.985000;4629.205000;0
20260405 233100;4629.335000;4632.035000;4629.205000;4630.255000;0
20260405 233200;4630.285000;4631.345000;4625.905000;4627.555000;0
20260405 233300;4627.535000;4627.965000;4625.495000;4627.335000;0
20260405 233400;4627.255000;4631.165000;4627.075000;4631.165000;0
20260405 233500;4631.135000;4632.245000;4630.595000;4631.215000;0
20260405 233600;4631.195000;4632.905000;4631.085000;4632.745000;0
20260405 233700;4632.775000;4633.285000;4631.545000;4632.375000;0
20260405 233800;4632.355000;4633.045000;4631.605000;4632.155000;0
20260405 233900;4632.175000;4632.235000;4628.895000;4628.905000;0
20260405 234000;4628.885000;4628.885000;4625.685000;4627.845000;0
20260405 234100;4627.875000;4627.925000;4625.185000;4626.895000;0
20260405 234200;4626.835000;4631.125000;4626.805000;4630.115000;0
20260405 234300;4630.145000;4631.115000;4629.615000;4631.058000;0
20260405 234400;4631.058000;4632.805000;4630.955000;4632.455000;0
20260405 234500;4632.435000;4632.455000;4630.645000;4631.565000;0
20260405 234600;4631.515000;4633.265000;4630.455000;4633.045000;0
20260405 234700;4633.045000;4633.435000;4632.778000;4633.315000;0
20260405 234800;4633.335000;4633.385000;4631.925000;4632.125000;0
20260405 234900;4632.105000;4634.495000;4631.795000;4634.415000;0
20260405 235000;4634.395000;4637.115000;4633.875000;4636.095000;0
20260405 235100;4636.155000;4636.235000;4635.225000;4635.435000;0
20260405 235200;4635.415000;4636.275000;4634.065000;4636.275000;0
20260405 235300;4636.315000;4638.015000;4635.835000;4635.835000;0
20260405 235400;4635.805000;4635.805000;4633.355000;4635.205000;0
20260405 235500;4635.235000;4636.685000;4635.065000;4635.835000;0
20260405 235600;4635.855000;4639.005000;4635.345000;4638.995000;0
20260405 235700;4638.965000;4641.785000;4638.785000;4640.945000;0
20260405 235800;4641.078000;4641.615000;4639.945000;4640.955000;0
20260405 235900;4640.935000;4640.935000;4638.865000;4640.215000;0
20260406 000000;4640.195000;4641.505000;4639.635000;4640.305000;0
20260406 000100;4640.335000;4643.978000;4639.675000;4642.155000;0
20260406 000200;4642.505000;4643.875000;4642.505000;4643.225000;0
20260406 000300;4643.225000;4644.845000;4642.775000;4644.445000;0
20260406 000400;4644.618000;4647.878000;4644.318000;4647.645000;0
20260406 000500;4647.675000;4647.845000;4645.825000;4646.755000;0
20260406 000600;4646.818000;4647.695000;4646.095000;4646.285000;0
20260406 000700;4646.255000;4646.765000;4642.655000;4643.615000;0
20260406 000800;4643.585000;4645.205000;4643.365000;4645.205000;0
20260406 000900;4645.175000;4646.545000;4644.105000;4646.325000;0
20260406 001000;4646.305000;4646.385000;4643.715000;4644.405000;0
20260406 001100;4644.435000;4645.695000;4643.955000;4645.685000;0
20260406 001200;4645.715000;4648.335000;4645.575000;4647.815000;0
20260406 001300;4647.845000;4648.025000;4646.215000;4646.505000;0
20260406 001400;4646.535000;4646.535000;4642.305000;4643.205000;0
20260406 001500;4643.225000;4644.505000;4643.055000;4643.865000;0
20260406 001600;4643.885000;4644.755000;4642.625000;4643.365000;0
20260406 001700;4643.395000;4644.385000;4642.765000;4643.345000;0
20260406 001800;4643.305000;4645.015000;4643.275000;4645.015000;0
20260406 001900;4644.985000;4644.985000;4642.695000;4643.225000;0
20260406 002000;4643.245000;4644.165000;4642.645000;4643.055000;0
20260406 002100;4643.235000;4643.885000;4642.705000;4643.215000;0
20260406 002200;4643.185000;4643.185000;4642.065000;4642.105000;0
20260406 002300;4642.075000;4642.845000;4641.605000;4641.605000;0
20260406 002400;4641.205000;4642.505000;4640.925000;4641.775000;0
20260406 002500;4641.795000;4642.825000;4641.495000;4642.505000;0
20260406 002600;4642.705000;4644.065000;4642.475000;4643.975000;0
20260406 002700;4644.005000;4644.195000;4642.975000;4643.935000;0
20260406 002800;4643.935000;4645.725000;4643.715000;4645.665000;0
20260406 002900;4645.665000;4646.535000;4645.175000;4646.495000;0
20260406 003000;4646.495000;4646.675000;4643.135000;4643.575000;0
20260406 003100;4643.555000;4645.755000;4642.765000;4645.725000;0
20260406 003200;4645.675000;4646.475000;4644.795000;4645.045000;0
20260406 003300;4644.995000;4645.355000;4643.205000;4643.295000;0
20260406 003400;4643.315000;4648.385000;4643.195000;4648.205000;0
20260406 003500;4648.165000;4649.105000;4648.165000;4649.105000;0
20260406 003600;4649.165000;4650.225000;4648.445000;4649.815000;0
20260406 003700;4649.715000;4650.985000;4648.385000;4650.895000;0
20260406 003800;4650.685000;4651.015000;4649.345000;4649.465000;0
20260406 003900;4649.335000;4649.565000;4648.035000;4648.035000;0
20260406 004000;4648.095000;4649.675000;4647.165000;4649.055000;0
20260406 004100;4649.045000;4649.665000;4648.075000;4649.635000;0
20260406 004200;4649.655000;4650.255000;4649.215000;4649.755000;0
20260406 004300;4649.795000;4650.015000;4649.355000;4650.015000;0
20260406 004400;4649.985000;4649.985000;4648.228000;4648.675000;0
20260406 004500;4648.715000;4649.105000;4646.625000;4648.125000;0
20260406 004600;4648.105000;4649.115000;4647.725000;4648.255000;0
20260406 004700;4648.285000;4649.295000;4648.175000;4649.295000;0
20260406 004800;4649.315000;4651.265000;4649.315000;4650.235000;0
20260406 004900;4650.335000;4651.675000;4650.335000;4651.675000;0
20260406 005000;4651.695000;4653.595000;4651.695000;4653.305000;0
20260406 005100;4653.215000;4653.625000;4652.935000;4653.335000;0
20260406 005200;4653.315000;4653.655000;4652.985000;4653.055000;0
20260406 005300;4653.015000;4653.625000;4652.805000;4653.375000;0
20260406 005400;4653.315000;4655.938000;4652.735000;4655.785000;0
20260406 005500;4655.815000;4656.765000;4655.675000;4655.855000;0
20260406 005600;4655.795000;4656.045000;4654.465000;4655.355000;0
20260406 005700;4655.375000;4658.355000;4655.375000;4658.225000;0
20260406 005800;4658.175000;4658.595000;4658.055000;4658.515000;0
20260406 005900;4658.455000;4659.755000;4658.425000;4658.785000;0
20260406 010000;4658.805000;4661.075000;4658.805000;4661.045000;0
20260406 010100;4660.985000;4663.745000;4657.805000;4660.825000;0
20260406 010200;4660.875000;4660.945000;4657.565000;4658.255000;0
20260406 010300;4658.225000;4661.135000;4658.028000;4661.065000;0
20260406 010400;4660.985000;4663.095000;4660.825000;4662.715000;0
20260406 010500;4662.765000;4665.015000;4662.725000;4665.015000;0
20260406 010600;4665.055000;4665.055000;4661.995000;4664.285000;0
20260406 010700;4664.265000;4668.795000;4663.775000;4668.795000;0
20260406 010800;4668.755000;4669.105000;4667.415000;4668.525000;0
20260406 010900;4668.465000;4670.815000;4668.465000;4670.735000;0
20260406 011000;4670.735000;4675.435000;4669.415000;4675.435000;0
20260406 011100;4675.305000;4676.615000;4673.265000;4673.945000;0
20260406 011200;4673.915000;4674.445000;4670.995000;4671.055000;0
20260406 011300;4671.575000;4673.838000;4670.965000;4671.675000;0
20260406 011400;4671.625000;4674.735000;4671.625000;4673.335000;0
20260406 011500;4673.395000;4675.555000;4673.155000;4674.905000;0
20260406 011600;4674.975000;4677.225000;4674.825000;4676.985000;0
20260406 011700;4676.965000;4677.155000;4674.715000;4676.875000;0
20260406 011800;4676.895000;4677.785000;4675.655000;4676.165000;0
20260406 011900;4676.155000;4677.395000;4674.815000;4677.085000;0
20260406 012000;4677.055000;4678.445000;4675.475000;4675.525000;0
20260406 012100;4675.485000;4675.955000;4674.475000;4674.575000;0
20260406 012200;4674.545000;4675.145000;4673.305000;4673.365000;0
20260406 012300;4673.225000;4673.225000;4667.875000;4672.245000;0
20260406 012400;4672.295000;4673.655000;4672.255000;4673.375000;0
20260406 012500;4673.195000;4673.545000;4667.575000;4668.125000;0
20260406 012600;4668.075000;4668.685000;4667.045000;4667.465000;0
20260406 012700;4667.445000;4668.555000;4666.795000;4668.335000;0
20260406 012800;4668.295000;4670.655000;4666.615000;4667.365000;0
20260406 012900;4667.385000;4668.775000;4666.765000;4666.995000;0
20260406 013000;4667.015000;4668.095000;4664.755000;4664.845000;0
20260406 013100;4664.875000;4667.895000;4664.545000;4667.525000;0
20260406 013200;4667.335000;4668.675000;4664.345000;4665.455000;0
20260406 013300;4665.485000;4666.535000;4665.345000;4665.615000;0
20260406 013400;4665.585000;4667.265000;4665.455000;4667.155000;0
20260406 013500;4667.005000;4667.785000;4666.595000;4667.225000;0
20260406 013600;4667.195000;4667.535000;4666.325000;4666.915000;0
20260406 013700;4666.935000;4666.975000;4666.195000;4666.225000;0
20260406 013800;4666.195000;4666.805000;4665.505000;4666.245000;0
20260406 013900;4666.225000;4666.265000;4665.255000;4665.535000;0
20260406 014000;4665.555000;4666.825000;4662.725000;4662.725000;0
20260406 014100;4662.755000;4664.345000;4660.795000;4664.005000;0
20260406 014200;4663.965000;4664.605000;4661.935000;4662.325000;0
20260406 014300;4662.285000;4662.815000;4661.495000;4662.685000;0
20260406 014400;4662.635000;4662.655000;4661.168000;4661.285000;0
20260406 014500;4661.165000;4662.055000;4661.165000;4661.995000;0
20260406 014600;4661.905000;4661.905000;4659.165000;4660.115000;0
20260406 014700;4660.135000;4662.855000;4659.835000;4662.845000;0
20260406 014800;4662.815000;4662.815000;4659.195000;4659.435000;0
20260406 014900;4659.545000;4660.035000;4659.405000;4659.775000;0
20260406 015000;4659.735000;4660.155000;4658.505000;4659.485000;0
20260406 015100;4659.465000;4664.538000;4659.345000;4663.175000;0
20260406 015200;4663.158000;4663.525000;4662.245000;4663.435000;0
20260406 015300;4663.345000;4665.155000;4663.135000;4664.585000;0
20260406 015400;4664.605000;4666.825000;4664.515000;4666.745000;0
20260406 015500;4666.635000;4667.295000;4663.458000;4663.458000;0
20260406 015600;4663.405000;4663.405000;4659.578000;4659.838000;0
20260406 015700;4659.625000;4659.625000;4655.538000;4655.758000;0
20260406 015800;4655.758000;4658.135000;4655.018000;4656.178000;0
20260406 015900;4656.158000;4656.178000;4650.998000;4652.258000;0
20260406 020000;4652.258000;4653.018000;4642.995000;4650.565000;0
20260406 020100;4650.605000;4651.635000;4648.995000;4649.275000;0
20260406 020200;4649.275000;4650.215000;4648.565000;4648.645000;0
20260406 020300;4648.635000;4649.355000;4646.485000;4648.375000;0
20260406 020400;4648.345000;4652.705000;4648.155000;4652.445000;0
20260406 020500;4652.515000;4655.225000;4652.515000;4654.925000;0
20260406 020600;4654.885000;4658.495000;4654.865000;4656.585000;0
20260406 020700;4656.638000;4658.905000;4656.615000;4658.185000;0
20260406 020800;4658.125000;4659.215000;4657.635000;4658.725000;0
20260406 020900;4658.905000;4659.155000;4657.445000;4657.745000;0
20260406 021000;4657.775000;4659.955000;4656.485000;4659.715000;0
20260406 021100;4659.655000;4659.935000;4658.825000;4659.605000;0
20260406 021200;4659.635000;4660.255000;4658.838000;4659.425000;0
20260406 021300;4659.465000;4659.775000;4658.965000;4659.025000;0
20260406 021400;4658.945000;4661.525000;4658.945000;4660.555000;0
20260406 021500;4660.565000;4661.845000;4659.575000;4661.105000;0
20260406 021600;4661.055000;4661.605000;4658.105000;4658.875000;0
20260406 021700;4659.445000;4660.275000;4658.655000;4660.015000;0
20260406 021800;4659.955000;4660.295000;4659.575000;4659.845000;0
20260406 021900;4659.865000;4660.335000;4657.885000;4658.605000;0
20260406 022000;4658.635000;4659.035000;4657.605000;4658.475000;0
20260406 022100;4658.048000;4659.285000;4657.515000;4659.235000;0
20260406 022200;4659.225000;4660.095000;4655.478000;4656.505000;0
20260406 022300;4656.138000;4656.505000;4653.285000;4654.115000;0
20260406 022400;4654.138000;4655.558000;4653.505000;4654.865000;0
20260406 022500;4654.818000;4655.118000;4652.285000;4654.565000;0
20260406 022600;4654.615000;4657.185000;4654.265000;4656.835000;0
20260406 022700;4657.025000;4657.895000;4655.818000;4655.918000;0
20260406 022800;4655.918000;4656.998000;4655.558000;4655.558000;0
20260406 022900;4655.578000;4657.038000;4654.718000;4656.998000;0
20260406 023000;4656.978000;4657.138000;4655.858000;4656.198000;0
20260406 023100;4656.025000;4658.588000;4655.218000;4658.238000;0
20260406 023200;4658.298000;4659.698000;4657.658000;4658.958000;0
20260406 023300;4658.878000;4659.338000;4658.078000;4658.418000;0
20260406 023400;4658.358000;4658.938000;4657.458000;4657.778000;0
20260406 023500;4657.778000;4658.538000;4657.218000;4657.938000;0
20260406 023600;4657.878000;4658.438000;4655.535000;4656.445000;0
20260406 023700;4656.465000;4656.695000;4652.918000;4652.918000;0
20260406 023800;4652.958000;4653.218000;4651.478000;4652.178000;0
20260406 023900;4652.178000;4654.898000;4652.118000;4654.535000;0
20260406 024000;4654.515000;4655.715000;4653.618000;4653.635000;0
20260406 024100;4653.638000;4654.445000;4652.995000;4653.855000;0
20260406 024200;4653.835000;4655.475000;4653.675000;4655.345000;0
20260406 024300;4655.265000;4658.065000;4655.185000;4657.415000;0
20260406 024400;4657.385000;4657.495000;4655.245000;4655.325000;0
20260406 024500;4655.295000;4656.725000;4654.625000;4655.255000;0
20260406 024600;4655.225000;4655.225000;4653.415000;4655.015000;0
20260406 024700;4654.985000;4656.675000;4653.745000;4654.798000;0
20260406 024800;4654.855000;4656.735000;4654.855000;4656.535000;0
20260406 024900;4656.575000;4656.595000;4655.725000;4656.338000;0
20260406 025000;4656.355000;4664.025000;4655.278000;4663.915000;0
20260406 025100;4663.895000;4665.675000;4662.205000;4664.505000;0
20260406 025200;4664.715000;4667.465000;4662.895000;4665.265000;0
20260406 025300;4665.245000;4665.245000;4660.738000;4662.855000;0
20260406 025400;4662.955000;4663.025000;4660.865000;4661.965000;0
20260406 025500;4662.475000;4662.565000;4659.915000;4660.205000;0
20260406 025600;4660.075000;4661.575000;4659.995000;4660.845000;0
20260406 025700;4660.725000;4663.275000;4658.275000;4663.275000;0
20260406 025800;4663.235000;4664.465000;4661.915000;4662.425000;0
20260406 025900;4662.385000;4665.905000;4662.285000;4665.765000;0
20260406 030000;4665.745000;4666.445000;4663.465000;4664.325000;0
20260406 030100;4663.965000;4664.335000;4659.898000;4661.955000;0
20260406 030200;4661.985000;4662.295000;4661.675000;4662.075000;0
20260406 030300;4662.105000;4664.045000;4660.535000;4660.535000;0
20260406 030400;4660.725000;4660.885000;4658.075000;4658.595000;0
20260406 030500;4658.275000;4659.225000;4656.895000;4659.215000;0
20260406 030600;4659.235000;4659.715000;4657.015000;4659.045000;0
20260406 030700;4659.005000;4659.565000;4657.685000;4658.165000;0
20260406 030800;4658.145000;4659.245000;4657.115000;4658.755000;0
20260406 030900;4658.445000;4658.505000;4655.275000;4656.445000;0
20260406 031000;4656.545000;4656.555000;4654.765000;4655.985000;0
20260406 031100;4656.125000;4656.195000;4652.465000;4652.645000;0
20260406 031200;4652.675000;4652.675000;4649.285000;4650.595000;0
20260406 031300;4650.575000;4651.505000;4649.835000;4651.015000;0
20260406 031400;4650.845000;4651.655000;4647.755000;4651.655000;0
20260406 031500;4652.025000;4654.045000;4650.435000;4653.475000;0
20260406 031600;4653.445000;4655.365000;4650.555000;4650.785000;0
20260406 031700;4650.765000;4652.855000;4649.925000;4650.335000;0
